Date,FNX,FEX,EGBN,OSBC,HTBK,EVRG,NRIM,TBBK,VCSH,ACWI,MRVL,HTLD,IBKR,FWRD,AAPL,PLAB,FAD,MSEX,EWBC,VOD
2024-03-07,0.009430368616314633,0.007577307387400367,0.003846167354156549,-0.0007375388009542849,-0.0023504567403299648,0.013417590552375458,0.010779077324369224,-0.05588826287755322,0.0015568835734078856,0.010420492254614722,0.04571709718581696,0.013179393888522073,-0.007181828994879624,0.01788615405074956,-0.0007094020374819321,0.024716829435163623,0.008144810901830946,-0.007707122593460403,-0.003500514291853718,0.011185785153657424
2024-03-08,-0.0005495157397008565,-0.004120767142213433,0.008088557180423672,0.013284271054714747,0.012956580033856469,0.01662167735571951,-0.010865231155309352,-0.03567649230119696,0.0010364862742962,-0.004880292192425473,-0.11364440705068524,-0.006504017751521096,-0.011903669323206412,-0.02843448598537468,0.010236604570175833,-0.033165821054151,-0.005304395353322833,0.01669899947575093,-0.0005205086747813725,0.024336229665876674
2024-03-11,-0.004490453266338457,-0.0007239525173127204,0.007179011624789622,-0.002913413744890625,-0.0058140080614832446,0.0013577029808886643,-0.001017133186801522,0.010413736254833106,-0.0005177596776797522,-0.0020356237043054337,-0.04057264158995355,-0.008183206609352345,-0.0016680981287821028,-0.012167015249631818,0.011831587650356967,0.003811458789902966,-0.008286141257389579,-0.01546983439678673,-0.005857733895877848,-0.02051841785069819
2024-03-12,0.0028537427751849087,0.004968962884361439,-0.032285047471271366,-0.018261523308925276,-0.015204687038942954,-0.0069727897097384695,-0.017308052254610073,-0.014103620092974278,-0.001035949455703844,0.010106564658532546,-0.008153899511970542,0.006600611098560805,0.012717035458523984,-0.0176431647966947,0.0027785154025854464,0.018985197012263644,0.008851635872388242,-0.0019397854346865362,0.00013085764181997028,-0.009922782846580658
2024-03-13,0.0065172978745673404,0.0012359577775580277,-0.01299816353036587,-0.005952483083992988,-0.0023753940650882432,0.00331591786885177,-0.02486535959432923,-0.022008233030053503,-0.0005183522232095061,-0.0012850778696166243,-0.05768410906993282,-0.005737682443213155,-0.0058661427756213635,-0.0003388759337266123,-0.012122522631325627,-0.0013550445429219016,-0.000245890341219579,0.007385835838325194,0.003404150808475448,-0.04677057294529108
2024-03-14,-0.01176476445541974,-0.00884772758012975,-0.045215172588578434,-0.023951997267518732,-0.03214267728841114,-0.0097202845348483,-0.007649695547490842,-0.03431778993497203,-0.001555863154753756,-0.003952206338237674,-0.022918879353552413,-0.01483925140607445,-0.005808630322510333,-0.03898303791628044,0.010927302426039232,-0.03052915985432203,-0.00803802544510801,0.00019280774142660384,-0.026748480405746844,-0.00817760693944114
2024-03-15,-0.0005536741494124309,-0.0020759146466797773,0.01747118788547919,0.011503049440729773,0.0,0.012956512579802792,0.03875786026349126,0.0008738356451161167,-0.000389625238756075,-0.005075259610527683,0.01195517072222052,-0.015899565341386035,-0.003616882062474347,-0.011992950547193737,-0.002196694305854341,-0.02449267896459395,-0.007772482454563634,0.014081848189987145,0.008312238281098727,0.03886927098524562
2024-03-18,-0.0015696964900598909,0.0015602154010534441,-0.008585639847276894,-0.005307003055655013,-0.013530236178060817,0.003100722604286066,-0.02947829218338549,0.014842791399123367,0.0,0.004080904906334393,0.004935035759274564,-0.01955778118462137,0.004653820270339448,-0.050339158725112076,0.006372532201080361,0.0021521296663253864,0.003583384888991681,-0.02244634925081046,-0.006515055221975374,-0.0238095704539536
2024-03-19,0.006843653315194542,0.005504249105401371,-0.01731988918447358,0.016768300630180644,0.00997514367712804,0.008500807253185805,0.004885335297698523,0.004875307968166487,0.001688856290685603,0.003510142772391589,-0.031845307720262506,0.004336460208810067,-0.004354263942966008,0.019924765853239768,0.013585036049097887,-0.007516141295892509,0.003155239116293229,-0.020626550063793436,-0.0001340675023470128,-0.016260111614627926
2024-03-20,0.015706759026780315,0.01043162899149408,0.04452673724555556,0.03673159470319898,0.02962941583294776,-0.008237472135259716,0.033185279833840786,0.020262530420141367,0.0015564797523948126,0.01012507594976797,0.00737794630513644,0.021589016538577255,0.012375610781462987,-0.0022115542867081617,0.014709153408561715,0.02921029162143629,0.016554981418844372,0.021657101779482657,0.016329817824166426,0.022432050945399018
2024-03-21,0.013848326489229068,0.00902510760069486,0.011101415069594722,-0.002892277500375906,0.010791369845595922,0.0003862284765512314,0.022094926417446148,-0.10153849141581073,0.00038840886691082765,0.002187022611064293,0.016020520951397943,-0.0016906453301184232,0.01056966194159914,0.06206133447046169,-0.04085730250883157,0.028030806285829657,0.010748350268700912,-0.001750112265073489,0.019623485957061648,-0.0069283580825763025
2024-03-22,-0.010541358957908198,-0.005786979059710817,-0.022397938683671348,-0.015953597830480226,-0.017793454011648002,-0.003089268070144535,-0.03602884994701305,-0.025529256603125994,0.0010358155306415817,-0.002364015254629259,-0.0007506498911298287,-0.014394535322385105,-0.01346056348990976,0.013913030209748545,0.005310039560037172,-0.01840493908380958,-0.008539459242640768,-0.006818889132343076,-0.01963316764776879,0.0
2024-03-25,0.0030696149180668986,-0.000306363257995379,0.009433933529677141,-0.0036845446783715374,0.0,-0.0040675069762036165,0.009136243775857311,0.017571921974935956,-0.0007759250405008356,-0.0020051538084129295,-0.006311925412253783,-0.01204829084075898,0.005992545781406511,-0.006518028697908962,-0.008300336881687076,-0.015972190856196944,-0.0008938087784563509,-0.010003783054694071,0.013306869441613411,-0.004651130083088484
2024-03-26,-0.001440116470917685,-0.00030645714520483036,-0.016466254168339134,-0.012574026293156404,-0.008454072179822414,-0.0027226398174873268,0.00864188812780009,0.0,-0.00012945669004116311,-0.0013698582194242581,0.032365346970081976,0.0008710693008309178,0.01026374396599472,0.006560792129288728,-0.00667256305854369,-0.007410056128814513,0.001626532317407836,-0.0005944829709292332,-0.007541224739697094,0.014018655627105359
2024-03-27,0.01802780351215194,0.010932938743382747,0.04796353841040668,0.03220960536576434,0.03897685399132378,0.03451630893578872,0.03814772465241556,0.06059649528136335,0.0020710437197191123,0.007315932293581406,0.05933193365577849,0.01479554238716263,0.01079478631990849,0.02915953319359188,0.02121269529337977,0.02275155762854375,0.011692139943553892,0.03885815991691377,0.03825490508319729,0.017281140033315046
2024-03-28,0.0038073228896078337,0.003031964397009368,0.01424881520834087,0.004354300479777251,0.005861658445108775,0.006220629761882535,-0.007467093605625252,-0.00947305229094153,-0.0014210523021715993,-0.00018155575316591843,-0.019776064450385378,0.024013670304394275,0.002512604537328933,0.03700002034505201,-0.010559338818855513,-0.01564131928326118,-8.036403428435257e-05,0.0019083192572699748,-0.0017667389330486838,0.00792749440249918
2024-04-01,-0.0077621486968333375,-0.003929678462430752,-0.031928533599695275,-0.020953790180111453,-0.019813596501276454,-0.011989458945467546,-0.03405271510526886,-0.015540958517389236,-0.0021021050689223886,-0.0023608664303101934,0.03273126323228759,-0.05360131945290947,0.003043747669791319,-0.07007393964661013,-0.008455503267284281,0.01624297305007949,-0.008427622796128853,-0.023809617663731575,-0.013904461120468725,-0.012359493913260966
2024-04-02,-0.01582364461889829,-0.008497860473625218,-0.021547748721903792,-0.00738003840917012,-0.009512376042769,0.005119274343425406,-0.02357024128695151,-0.015482645500770498,0.000259963317706724,-0.005915990907477631,0.005327820655018689,-0.021238844025269432,0.02159738699402136,-0.05219496069661933,-0.00699887260591614,-0.02918693997730404,-0.012465593407012143,-0.03141447895907912,-0.024484110126711034,0.010238865918255735
2024-04-03,0.004606642526016946,0.0026527426639197937,-0.006741564940981326,-0.011152398802091956,-0.009603919119393733,-0.005470472124184167,0.01595299554484253,-0.02096824849758805,0.0009101672772939828,0.0023804649350276375,-0.007609546155686764,0.014466626117749515,0.0025335041868657093,0.0014587530294463136,0.0047973840071102725,0.019685011687459397,0.00442628909698306,-0.02195821488466254,-0.0043363484623596404,0.023648633857717982
2024-04-04,-0.011059225059595335,-0.011498886265506547,0.012217142618085264,0.018796938069831404,-0.00969698525406093,-0.0007588484567969678,0.0051652743487011765,0.008818859190452777,0.0006492548827294886,-0.010047533383311325,-0.029439982148481536,-0.024064468973364672,-0.0325025664040246,0.020029175628056617,-0.004892358412541542,-0.021060034618813117,-0.01109845419490707,0.024716849542526287,-0.010294247522358524,-0.041804123760331824
2024-04-05,0.006000545555629566,0.008132695391796174,-0.006705493114904537,-0.0044279942000436945,-0.004895840444375743,-0.009111618552777645,0.009044058338734784,-0.0018732272316277498,-0.0014277315061430595,0.007842820303640252,0.02497182109292262,-0.004566153699703923,0.01477065487310436,0.006069263652438428,0.004501896026749774,0.011473635777238034,0.008334690468601469,-0.02994985957978491,0.005600776919013173,-0.010332970275933384
2024-04-08,0.005422663376075443,0.0018379407613329235,0.0166516103201777,0.015567018538421795,0.014760040776849115,0.011111187891508001,-0.01690765460259247,0.009696574056943685,-0.0011699108796923152,0.0021056555338578864,-0.010048273363896243,0.014679071299484647,0.015088314203498987,0.03903478955135742,-0.006663570299183519,0.005671809994804766,0.004583053204441967,0.013883296131820488,0.013658593027741084,-0.006960570215765238
2024-04-09,0.0017077927959268102,-0.0012230459548752126,0.009738776187319775,0.0,-0.003636258279429039,0.0035998114354900412,-0.004558614603020539,0.012391621468568648,0.0014313409656603326,0.0014616731466772226,0.019744090017296045,-0.015370773888009892,-0.028591373026458422,0.024931677770392957,0.007242416197748902,0.023968924135059133,-0.0021995283775756436,0.021867882067747813,-0.002485792045715862,0.008177606939441029
