Date,LDWY,BVFL,BYRN,LINK,TOMZ,SCWO,SLNH,CZFS,LIXT,ISBA
2019-10-07,0.020408143405366452,0.0,0.0,0.002848720043697739,-0.23076919109158112,0.0,0.05128205128205132,-0.004965970666418351,0.0,0.014825001288863549
2019-10-08,-0.010000024523053819,0.0,0.0,0.0028413136823868257,0.0,0.0,-0.03658536585365857,0.0,-0.07462686425532883,0.0026557151760029374
2019-10-09,0.0,0.0,-0.06666668256123864,0.04532568131332493,0.0,0.0,0.0,0.0032699162236289325,-0.016129093454646193,-0.011037518294150561
2019-10-10,-0.010100966314309456,-0.06060615713366113,0.0,0.08672076103211124,0.0,0.09999997764825852,0.05063291139240511,0.0,0.0,0.0
2019-10-11,0.0,0.012903304198723875,0.07142858967489163,-0.07730689062913665,0.0,0.0,0.0,0.0,-0.008196700807861168,0.0044642358593867115
2019-10-14,0.0,0.0,0.0,-0.05405348587229375,0.0,0.0,-0.012048192771084376,0.0,0.0,-0.002222312133017379
2019-10-15,0.0,0.0,-0.06666668256123864,0.01714237544016961,0.0,0.0,0.024390243902439046,0.0,0.033057872952082956,0.0
2019-10-16,0.0,0.0,0.0,0.12078644489717183,0.09999997764825852,0.0,0.19047619047619047,0.024871202847088103,-0.00799997965494792,-0.004454178990565327
2019-10-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.08999999999999997,-0.014225845352402011,0.03225808436366906,0.0
2019-10-18,0.0,0.0,0.0,-0.09774415417797844,0.0,0.0,-0.01098901098901095,0.0,-0.06250003725290154,-0.002237226812613513
2019-10-21,0.020408143405366452,0.033757992228070854,0.0,-0.00833317625026142,0.18181814487315395,-0.18181814487315384,0.0,0.007639866436667919,-0.125,0.008968625941698116
2019-10-22,-0.019999980926513672,-0.006777617346900633,0.07142858967489163,0.09523801295078482,0.0,0.0,-0.0444444444444444,-0.005728559922985044,0.22857145279172864,0.0
2019-10-23,0.0,0.03908181747949313,0.0,-0.11508946160867495,-0.23076919109158112,0.0,0.04651162790697683,0.0,0.0,-0.010666502229246477
2019-10-24,-0.020408212915155044,0.0,0.0,-0.02601153179149751,0.0,0.0,-0.23333333333333328,0.00830373980124155,-0.038759689158364474,0.019766475296974395
2019-10-25,0.020833385073477872,0.13432845577946861,0.0,-0.005934843981820537,0.19999995529651704,0.0,0.01449275362318847,0.0,-0.03225808436366906,0.011013090740869425
2019-10-28,-0.020408212915155044,-0.15157896451610842,0.0,-0.04477631419026196,0.0,0.0,0.05714285714285716,-0.0050420725938957744,0.0,-0.0043573618818427695
2019-10-29,0.010416692536739047,0.0,0.0,0.03437511184603648,0.0,0.0,-0.027027027027026973,0.0,0.0,0.0
2019-10-30,0.020618537153480165,0.05459057296698466,0.0,0.08761334764493123,-0.08333331781129005,0.0,0.11111111111111116,0.0050676239215869945,0.0,0.0043764315779790675
2019-10-31,0.0,-0.051764707903086515,0.0,-0.027777477684952645,0.0,0.0,0.0,0.02100848738226979,0.0,0.0
2019-11-01,-0.030303036558273266,0.03846150711056451,0.0,-0.05428605366715333,0.0,0.0,-0.125,0.01234561636061593,0.0,0.006536099007640184
2019-11-04,0.03125000665230426,-0.011350080368675464,0.0,0.0,0.09090907243657687,0.22222216703273845,-0.05714285714285716,0.0,-0.08333333333333337,-0.004329289953577842
2019-11-05,-0.030303036558273266,0.0,0.0,0.057402192150867615,0.08333331781129005,0.0,0.0,-0.03235781723802533,0.0,0.004348114200704023
2019-11-06,0.15625003326152154,-0.015105633308929778,0.0,0.14571379306380972,0.0,0.0,0.06060606060606055,0.008233648536418281,0.0,-0.004329289953577842
2019-11-07,-0.036036063126857476,0.0,0.0,0.1172070616082741,0.0,0.0,-0.05714285714285716,0.0041668613573044855,-0.045454545454545414,0.004348114200704023
2019-11-08,0.0,0.0,0.06666668256123853,0.0,0.0,0.0,0.2272727272727273,-0.012447992450005607,0.04761904761904767,0.0
2019-11-11,-0.018691571530541684,-0.006134961082577828,-0.0625000139698384,0.004464321529817017,0.0,0.0,-0.012345679012345734,0.0,0.0,0.004328955033392701
2019-11-12,-0.02857143413221186,0.0,0.0,0.011111021041870117,0.0,0.0,-0.13749999999999996,0.0,0.0,0.0
2019-11-13,0.0,0.0,-0.06666668256123864,0.0,0.0,0.0,-0.04347826086956519,-0.010084064228357392,-0.11818180662212951,0.002154814501429181
2019-11-14,-0.01960782480441492,-0.05246915499516358,0.07142858967489163,0.22197810515533578,0.0,0.0,0.06060606060606055,0.00169767540001442,0.020618569539669007,0.0
2019-11-15,-0.06000001089913509,0.008469025074846481,-0.06666668256123864,0.03417288728518075,-0.0769230636971937,0.0,0.04285714285714293,0.0,0.010100984153337045,0.012903305954987232
2019-11-18,0.010638324084045081,0.01744185662675779,0.07142858967489163,-0.13043500570354138,0.0,0.0,0.0,-0.003050767361965523,0.0,-0.0012737836554239657
2019-11-19,0.0,0.028571484189714447,0.0,0.0,0.0,0.0,0.0,-0.001190103761455119,0.009999974568684955,0.028911702429887276
2019-11-20,0.0,-0.041975414118348264,0.0,0.16000021457673408,-0.33333333333333337,0.0,-0.06849315068493156,0.0,-0.009900965168791576,-0.005785442254380824
2019-11-21,0.03157895265193522,0.0,0.0,-0.12586227228395153,0.0,0.0,0.014705882352941124,0.011744672588964056,-0.07000001271565759,0.01828779944452119
2019-11-22,-0.05102039326831065,0.0,-0.06666668256123864,0.005917366368840993,0.25000004656612984,0.0,-0.02898550724637683,0.0,0.0,-0.004081902893678491
2019-11-25,-0.06451613848346749,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031965877131220344,-0.03225805128443526,-0.007786441122589416
2019-11-26,0.03448276402057804,0.0,0.0,-0.019607997820573875,0.09999997764825852,0.0,0.0,0.0008439049089898898,0.0,-0.02684853153718192
2019-11-27,-0.04444447640178384,0.0,0.0,0.0,0.0,0.0,0.014925373134328401,0.003372854568483241,0.0,0.0016977300550105046
2019-11-29,0.08139539028369036,0.0,0.0,0.09999983906744947,0.0,0.4545454299154359,0.2058823529411764,0.0,0.0,0.029661014170978772
2019-12-02,0.010752640915996148,0.0695877117841277,0.07142858967489163,0.06909098747349618,-0.09090907243657698,0.0,-0.08536585365853655,0.0,0.0,-0.01234564756730916
2019-12-03,-0.05319147548491732,0.024096353752794952,0.0,0.07142869524290107,0.0,0.0,0.01333333333333342,0.0,0.0,0.0
2019-12-04,-0.011235982575773296,0.11529419241420147,0.0,0.03174611554394646,0.0,0.0,0.05263157894736836,0.0,0.05555555555555558,-0.002083417505306051
2019-12-05,-0.03409091612805737,0.002109655580265102,0.0,-0.001538680051191399,0.0,0.0,0.0,0.016806530835626887,0.0,0.002087767196029322
2019-12-06,0.0,0.0,-0.06666668256123864,0.1016951646252533,0.0,-0.25,-0.11250000000000004,0.0,0.0,0.008333455114059918
2019-12-09,-0.04705878015914977,0.0,0.21428576902467467,-0.012587399680700884,0.0,0.5000000931322595,0.0,-0.00413218501404955,-0.052631578947368474,0.010330355253222123
2019-12-10,0.024691334144937738,0.0,0.05882347166332158,0.012747862116232245,0.0,0.0,0.014084507042253502,0.01244807240165735,0.0,0.002045072602766984
2019-12-11,-0.036144585234971105,-0.05263158703590021,0.05555557027275215,-0.07692327314706826,0.09999997764825852,-0.16666666666666663,0.04166666666666674,0.0,0.0,0.0
2019-12-12,-0.04999995316777828,0.0,0.0,-0.09090885446087993,-0.09090907243657698,-0.2000000496705353,-0.040000000000000036,0.007431976015011665,0.0,-0.010203967779292777
2019-12-13,0.026315763527856362,0.0,0.052631592156154205,0.0,0.0,-0.24999995343387027,0.05555555555555558,-0.024426200171242196,0.0,-0.009896753113751933
2019-12-16,0.0,-0.048888890330844426,-0.050000011920928955,0.0,-0.09999997764825852,0.11111108351636934,-0.02631578947368418,-0.0035289146426094042,-0.05555555555555558,0.013744030218821868
2019-12-17,0.0,0.03446260626215447,0.052631592156154205,-0.0750000089406957,0.0,0.0,-0.04054054054054057,0.00354141198321245,-0.11764705882352944,0.0
2019-12-18,-0.02564100100869393,0.010728338772741264,-0.050000011920928955,0.09729729050524205,0.3333332505491078,-0.2000000298023219,0.09859154929577474,0.00823373242261849,0.0,0.00451919564187353
2019-12-19,-0.013157926579449142,0.0,-0.052631592156154094,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,-0.002045178078686538
2019-12-20,0.013333366030738425,0.0,-0.055555504045367354,0.018062495727844796,-0.08333331781129005,0.12500006984919465,0.0,0.0,0.0,0.004098633116055073
2019-12-23,0.0,-0.022346341375485634,0.05882347166332158,-0.02096786195105571,0.09090907243657687,0.0,-0.038461538461538436,-0.007500023110832865,0.0,0.012245077117112757
2019-12-24,0.0,0.0,0.0,0.02141692916520732,0.0,0.0,-0.053333333333333344,0.007556698524407546,-0.028571446736653683,0.0
2019-12-26,-0.013157926579449142,-0.021714241855292582,0.1111111405455043,-0.16774220342561286,-0.08333331781129005,0.0,0.014084507042253502,0.0,0.0,-0.02079091300555902
2019-12-27,0.013333366030738425,0.0,-0.050000011920928955,-0.22480599725375028,0.09090907243657687,0.0,-0.05555555555555558,0.01666681542605053,0.029411783955364257,0.0054123454063135235
2019-12-30,0.0,0.007593516324316152,0.0,0.18749972758818556,-0.08333331781129005,0.0,-0.014705882352941124,0.008196754079427215,-0.028571446736653683,0.006624708769479293
2019-12-31,-0.03947369010730539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
