Ticker,Company,Sector,Industry,mcap_2019,mcap_2020,mcap_2021,mcap_2022,mcap_2023,mcap_2024,pe_2019,pe_2020,pe_2021,pe_2022,pe_2023,pe_2024,dy_2019,dy_2020,dy_2021,dy_2022,dy_2023,dy_2024,pscore_2019,pscore_2020,pscore_2021,pscore_2022,pscore_2023,pscore_2024,azscore_2019,azscore_2020,azscore_2021,azscore_2022,azscore_2023,azscore_2024,fcfyield_2019,fcfyield_2020,fcfyield_2021,fcfyield_2022,fcfyield_2023,fcfyield_2024,roic_2019,roic_2020,roic_2021,roic_2022,roic_2023,roic_2024,rg_2019,rg_2020,rg_2021,rg_2022,rg_2023,rg_2024,ndebitda_2019,ndebitda_2020,ndebitda_2021,ndebitda_2022,ndebitda_2023,ndebitda_2024,gpm_2019,gpm_2020,gpm_2021,gpm_2022,gpm_2023,gpm_2024,epsdg_2019,epsdg_2020,epsdg_2021,epsdg_2022,epsdg_2023,epsdg_2024
SMCI,Super Micro Computer Inc,Technology,Computer Hardware,1236624000,1602530100,2269981200,4364436000,15390580500,1236624000,"13,39578548","17,17548513","16,19832477","7,498062512","21,65333079","41,8364105",0,0,0,0,0,0,4,4,4,4,4,4,"4,379386971","4,379386971","4,379386971","4,379386971","4,379386971","4,379386971","0,2467360066","-0,05156796389","0,0358377939","-0,227289224","0,04522896535","-0,05412829808","0,07321861239","0,06670678858","0,0869106393","0,1297962241","0,262703947","0,1454327212","0,04162128641","-0,04601783817","0,06532573928","0,4606361011","0,3709288449","1,104202832","-1,864526845","-1,356460324","-0,7583155836","0,9399814222","-0,1877685409","0,4030103352","0,1415631535","0,1575818267","0,1502599354","0,1539618471","0,1801102326","0,1375258843","0,5730337079","0,1428571429","2,3125","1,150943396","0,7631578947","-0,1641791045"
SSYS,Stratasys Ltd,Technology,Computer Hardware,1100988325,1142044960,1552515435,793528880,990675000,1100988325,"-101,1529634","-2,564451446","-25,0783258","-27,21692759","-7,96716187","-5,237046133",0,0,0,0,0,0,5,5,5,5,5,5,"0,1396927127","0,1396927127","0,1396927127","0,1396927127","0,1396927127","0,1396927127","-0,03325470871","-0,001064240248","0,005836960912","-0,1206682982","-0,07819281267","-0,007759621653","-0,006195506998","-0,5071473687","-0,06933613137","-0,05411221191","-0,09085279006","-0,09852127798","-0,04094614746","-0,1812083386","0,1658970425","0,07289626971","-0,03666250693","-0,08785878859","-6,204552719","12,33818164","9,893783057","-50,8164751","2,016116315","0,9451181708","0,4806958244","0,4212496904","0,4283100496","0,4243656396","0,4254698071","0,4486198114",0,"-39,4","0,8787128713","0,5510204082","-3,068181818","0,05027932961"
STAA,Staar Surgical Co,Healthcare,Medical Instruments & Supplies,1571430770,3665034080,4360031500,2341909380,1526387470,1571430770,"108,8887628","610,9974801","156,6745302","58,72403832","70,94218532","-58,85373367",0,0,0,0,0,0,2,2,2,2,2,2,"6,07795056","6,07795056","6,07795056","6,07795056","6,07795056","6,07795056","0,01020939597","0,003472902572","0,007033661209","0,007558959043","-0,002373212681","-0,006448242845","0,06653492915","0,02196670832","0,09753925256","0,1028632118","0,04158640181","-0,02845737599","0,2116188263","0,08839098445","0,4099596231","0,233950328","0,1337032466","-0,02640695997","-7,101086747","-14,3607056","-4,533273843","-1,147585436","-4,431052647","18,42937063","0,7454406232","0,7241037563","0,7750919851","0,7854784434","0,7836204891","0,7632406396","1,727272727","-0,6","3,166666667","0,6","-0,4625","-1,953488372"
TATT,TAT Technologies Ltd,Industrials,Aerospace & Defense,44829639,39411176,55992232,47175315,94741084,44829639,"55,61989997","-12,18623003","-15,71932398","-30,23764008","19,46942281","23,83334423",0,0,0,0,0,0,6,6,6,6,6,6,"9,579401123","9,579401123","9,579401123","9,579401123","9,579401123","9,579401123","0,000423826742","0,1007651964","-0,3168118034","-0,4463152062","-0,03656506369","-0,04112013981","0,01947331446","-0,02694737349","-0,03676722567","-0,01666009649","0,04446206095","0,09265843287","0,04615896456","-0,2269206701","0,03468729681","0,08442666051","0,3457826766","0,3367664376","-1,154571281","-35,44354839","5,330935252","7,466891892","1,254713593","0,716590389","0,156956883","0,1119308908","0,1445372116","0,188372203","0,197444505","0,2170317389","1,1816","-5,074889868","-0,1891891892","0,5454545455","3,55","0,9607843137"
TBBK,Bancorp Inc,Financial,Banks - Regional,742154346,783132400,1445603504,1586016725,2064854761,742154346,"14,27985454","9,79638567","13,08124407","12,32641349","10,9297716","12,11210959",0,0,0,0,0,0,6,6,6,6,6,6,"-0,2848224943","-0,2848224943","-0,2848224943","-0,2848224943","-0,2848224943","-0,2848224943","0,08810534154","0,1490656074","0,05688718502","0,07132509149","0,08280189718","0,08451238277","0,08474988139","0,0989173778","0,127481739","0,1491750937","0,1876452134","0,2216410239","-0,05984656427","0,04125190345","0,1065169483","0,2665145137","0,4773756093","0,1610608877","-11,45224585","-1,727236215","-3,052771486","-4,225446158","-3,426114498","-1,506616359","0,8495537477","0,9246172127","0,9561010084","0,839213678","0,7322028577","0,6976155673","-0,4193548387","0,5222222222","0,3722627737","0,2074468085","0,5374449339","0,229226361"
TBRG,TruBridge Inc,Healthcare,Health Information Services,370603200,376779920,418697000,386796200,159096000,370603200,"17,77111589","26,44812017","22,71823114","24,62786412","-3,470143484","-13,7969568","0,01575029582","0,01151069834",0,0,0,0,8,8,8,8,8,8,"1954,183257","1954,183257","1954,183257","1954,183257","1954,183257","1954,183257","0,1150302195","0,1127395536","0,08946565177","0,03328809619","-0,1406342829","0,04622405992","0,0655250167","0,05434759078","0,05754478031","0,05104067503","-0,0923400811","0,0192106688","-0,02060190221","-0,03694371418","0,0610273434","0,1639851904","0,03914611447","0,009459837671","2,530336659","1,989931659","2,204319284","2,939221889","-12,95828731","4,650838628","0,5248621802","0,5151311213","0,5161547809","0,490151478","0,4818801832","0,5081483514","0,1349206349","-0,3146853147","0,2857142857","-0,1428571429","-3,916666667","0,5619047619"
TCRT,Alaunos Therapeutics Inc,Healthcare,Biotechnology,943125384,539165592,234291739,145020346,16989198,943125384,"-6,729714422","-6,605528258","-2,967517422","-3,735660826","-0,4829524656","-0,6536420859",0,0,0,0,0,0,2,2,2,2,2,2,"-345,8898369","-345,8898369","-345,8898369","-345,8898369","-345,8898369","-345,8898369","-0,05189386233","-0,1264301671","-0,2772460251","-0,2089303641","-1,787701964","-1,625364278","-0,5942564861","-0,6239401845","-0,8797390811","-0,5985303144","-5,433169494","-2,332525448",-1,0,0,"6,341708543","-0,9982888433",1,"0,6605016771","1,398323356","0,6130861068","0,5968193104","0,1961558374","0,2332691897",0,0,1,1,"-959,6",1,"-1,866161616","0,6449339207","0,04643743353","0,5172862454","0,1540238737","0,8670914884"
TECX,Tectonic Therapeutic Inc,Healthcare,Biotechnology,677712522,580154808,168225703,31089471,60729429,677712522,"-7,56822891","-4,216047919","-18,48189416","-0,9650305879","-1,407764732","-11,7599231",0,0,0,0,0,0,2,2,2,2,2,2,"21,90811224","21,90811224","21,90811224","21,90811224","21,90811224","21,90811224","-0,1254093005","-0,198093355","-0,08834588913","-3,138817931","-0,6794426082","-0,08687364645","-0,4064891124","-0,4721860027","-0,536149751","-0,8042429142","-133,6766467","-0,4026610401",0,0,0,0,0,0,"2,593676766","2,191316822","3,326927815","0,9724137931","0,5929648241","2,453067757",0,0,0,0,0,0,"-0,3635198633","-0,2431077694","0,1592741935","0,1291966427","0,6030981067","0,6591500434"
TREE,LendingTree Inc,Financial,Financial Conglomerates,4297072707,3859439666,1580080447,272832030,394402560,4297072707,"218,4400359","-73,79932712","23,41311437","-1,451831797","-3,205541649","-12,32912311",0,0,0,0,0,0,7,7,7,7,7,7,"1,128206385","1,128206385","1,128206385","1,128206385","1,128206385","1,128206385","0,03180968148","-0,001005282922","0,05549755549","0,115525555","0,1402830055","0,09926216576","0,06347760365","-0,003236640042","0,005799292674","-0,02904968292","-0,05394673413","0,06782961053","0,4467951861","-0,1776725709","0,2071550237","-0,1033291792","-0,3172513076","0,3386116324","2,616294014","8,832110332","8,175572895","36,00891548","14,1552795","5,983205919","0,9382081921","0,9401158254","0,9478406444","0,9413507927","0,9423674576","0,9599297504","-0,6058394161","-2,374074074","2,361185984","-3,908910891","0,3560245065","0,6680761099"
TRUP,Trupanion Inc,Financial,Insurance - Property & Casualty,1311364167,4752541348,5358040007,1945712177,1272771238,1311364167,"-717,4210192","-735,0454123","-149,151556","-43,37341787","-28,28718747","-210,9470423",0,0,0,"0,003582824756",0,0,8,8,8,8,8,8,"3,389318812","3,389318812","3,389318812","3,389318812","3,389318812","3,389318812","0,008309353126","0,00328304196","-0,0009240747598","-0,01294812842","0,0002831742444","0,01898129758","-0,0115959535","-0,0141641105","-0,1038579345","-0,112240743","-0,09174176887","-0,02073602542","0,2631301899","0,3075825138","0,3923346905","0,2949794776","0,22473566","0,1597313741","-0,5770454971","-51,33137615","3,759948376","-0,1327909542","0,9066100371","-1,47275626","0,1691011002","0,1631403029","0,149280892","0,1349843512","0,1181809571","0,1390683869","-0,8","-2,0651341","-4,5625","-0,2359550562","0,01818181818","0,787037037"
TTGT,Techtarget Inc,Technology,Information Technology Services,730895604,1663414510,3292043240,1296994220,990860640,730895604,"43,11139227","96,46760312","2866,19264","-304,2453536","-17,19230496","-4,896021495",0,0,0,0,0,0,3,3,3,3,3,3,"-4,137268111","-4,137268111","-4,137268111","-4,137268111","-4,137268111","-4,137268111","0,04551722893","0,02781217631","0,01270065678","0,01894313419","0,05824307517","-0,1251617194","0,08326535402","0,04183194263","0,004069685196","-0,003164478266","-0,05830664547","-0,04998392857","0,1040442419","0,1076390185","0,7754016822","-0,2518079012","0,2790901803","0,1300907176","0,07094959983",#ERROR!,"2,183508503","11,51158449","596,1982507","-2,604421005","0,7621774151","0,7483150914","0,7296860231","0,6331293697","0,6079904483","0,6235270993","0,3333333333","0,01666666667","-0,9472131148","39,37267081","-0,8769230769","-26,3125"
UFPI,UFP Industries Inc,Basic Materials,Lumber & Wood Production,2872112400,3332277850,5589423480,4883241795,7736517052,2872112400,"16,30038586","13,69413108","9,859060843","6,885523879","14,55374452","15,81079393","0,008383178224","0,009075252029","0,007614032464","0,01234152432","0,009116431755","0,01232461971",7,7,7,7,7,7,"7,38597977","7,38597977","7,38597977","7,38597977","7,38597977","7,38597977","0,09027496961","0,07317696862","0,06841835618","0,1378499622","0,1041403834","0,06259754019","0,1194768722","0,1315196054","0,2197781137","0,2319876006","0,1409452394","0,1039618505","-0,01629941326","0,1671167337","0,6756184228","0,1147046815","-0,2501735011","-0,07842129208","0,237778825","-0,1105079745","0,1794205291","-0,1603190472","-0,8995800106","-1,162450465","0,155234738","0,1552767386","0,1629163003","0,1858844412","0,1965728063","0,1844084513","0,1829268293","0,3745704467","1,1475","0,2770663562","-0,2643573382","-0,1610904585"
UOKA,MDJM Ltd,Consumer Cyclical,Lodging,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"103,5339718","181,992313","-20,9514821","-21,84275102","-40,54572163","-23,02904956",0,0,0,0,0,0,1,1,1,1,1,1,"-3,57104053","-3,57104053","-3,57104053","-3,57104053","-3,57104053","-3,57104053","-0,001446435815","-0,013022455","-0,007244907167","-0,03469893986","-0,01500302209","-0,01492919266","0,03030726159","0,02273431907","-0,3160163491","-0,3677104611","-0,3415235975","-0,7789596858","1,358355671","0,03323041625","-0,2389772906","-0,8991019949","-0,6785351305","-0,6660637982","-16,62534917","-22,24458445","2,459241059","0,5542704496","0,4034782929","0,6730122966","0,3467056293",1,1,1,1,1,"1,928074246","-0,5","-10,5","0,05263157895","0,4444444444","-1,171"
VIOT,Viomi Technology Co Ltd ADR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",559944031,356801996,169658289,74129857,68632052,559944031,"13,29243261","13,49470329","12,76516322","-1,855755451","-5,765654105","5,0148252","0,001736582838","0,0005284409048",0,0,0,0,5,5,5,5,5,5,"1,647900628","1,647900628","1,647900628","1,647900628","1,647900628","1,647900628","0,007056076048","0,05761245732","0,02817552246","-0,8602873559","-0,4231863553","2,161635575","0,1806404285","0,09478539277","0,03587074603","0,03445782373","-0,07363173688","0,08622603836","0,8145636333","0,2534927821","-0,08956791581","-0,6624621618","0,3927624431","-0,1501588603","-2,558482695","-2,026988231","-4,034162421","-6,212089536","4,235213915","-3,919820085","0,2328996175","0,1858952792","0,2258871175","0,3320791288","0,2284122875","0,2589479288","0,6479894529","-0,4074074074","-0,5","-4,3","0,6893939394","2,731707317"
VIVS,VivoSim Labs Inc,Healthcare,Biotechnology,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"-0,03104517665","-0,04962507964","-0,05879505052","-0,1089722467","-0,07236028739","-0,08934433372",0,0,0,0,0,0,4,4,4,4,4,4,"-49,06423153","-49,06423153","-49,06423153","-49,06423153","-49,06423153","-49,06423153","-24,73611066","-16,02825695","-13,87668143","-7,1037263","-10,25249943","-11,21096144","-0,7394133275","-0,806391048","-0,4292784978","-0,3543776241","-1,034843002","-3,02022022","-0,3284814252","-0,2895503073",-1,0,"-0,7533333333","-0,7054054054","1,387274663","1,345399105","2,22603515","2,336773397","0,7739419658","0,1017830609","0,8440634099","0,8506375228",0,1,1,1,"0,28125","0,3913043478","0,1285714286","0,4590163934","-0,5","0,1898148148"
VNOM,Viper Energy Inc,Energy,Oil & Gas Midstream,1672490520,759447770,1643128860,2346833170,2548652220,1672490520,"32,89918195","-4,089937391","25,12777041","15,84794578","11,63309584","12,83036156","0,1578115651","0,1372593086","0,1213199275","0,1734563587","0,139520114","0,1027676292",4,4,4,4,4,4,"3,009252591","3,009252591","3,009252591","3,009252591","3,009252591","3,009252591","-0,1930117176","0,1664031994","0,01781605461","0,2644521158","-0,1160714998","-0,01662615662","0,0698147388","0,02189716683","0,1194336178","0,2347763114","0,1441683486","0,1128203116","0,03199972289","-0,1623278107","1,020695928","0,7167799927","-0,04502250606","0,03986390707","2,091106633","6,499055164","1,865447627","0,7131792049","1,427117601","1,333166708","0,6735654252","0,5177828711","0,7312198962","0,7950453182","0,7623102899","0,6797964983","-0,6268656716","-4,786666667","1,299295775","1,352941176","0,345","0,4200743494"
VSTM,Verastem Inc,Healthcare,Biotechnology,144925003,365478171,381841175,81800395,218217120,144925003,"-0,6697619758","-4,822267289","-5,021520952","-1,049455373","-2,054775373","-1,413353108",0,0,0,0,0,0,2,2,2,2,2,2,"-11,47976954","-11,47976954","-11,47976954","-11,47976954","-11,47976954","-11,47976954","-1,38615773","-0,1026936061","-0,1501906296","-0,8219858925","-0,4816188275","-0,5675972227","-1,145056067","-0,3581639021","-0,6767652277","-0,9795986892","-0,7409457752","-1,606428172","-0,346657684","4,070806599","-0,9768064531","0,2644909888",-1,0,"-0,5063833826","0,8961828734","0,2955065734","0,6689492293","0,4371017002","0,3699548719","0,839195692","0,618769488",1,1,0,1,"-1,170653907","0,8060249816","0,06818181818","0,07113821138","0,1334792123","0,07575757576"
VUZI,Vuzix Corporation,Technology,Consumer Electronics,66588526,491607189,552236751,230481549,135275475,66588526,"-2,303955887","-19,27547632","-13,12513347","-5,688920082","-2,643593261","-3,634491955",0,0,"0,01886950479",0,0,0,2,2,2,2,2,2,"16,11280784","16,11280784","16,11280784","16,11280784","16,11280784","16,11280784","-0,4141376738","-0,04464719352","-0,0600670361","-0,1871141239","-0,3232825965","-0,09974534358","-1,008718237","-0,3839276494","-0,2760200307","-0,3588549033","-0,6449412574","-1,957579627","-0,1758956351","0,7361990009","0,1367212837","-0,100953875","0,02477694522","-0,5255593987","0,3543986717","2,069082966","3,13761957","1,795085655","0,5780113442","0,4443100552","-0,6608278651","0,1822680766","0,2195193094","0,1928409729","-0,1441662924","-0,8454542801","-0,0875","0,4597701149","-0,4042553191","0,06060606061","-0,2741935484","-0,3670886076"
WFCF,Where Food Comes From Inc,Industrials,Specialty Business Services,41452000,85904000,88032170,81221580,75053450,41452000,"31,77896042","62,28736462","29,88246538","41,72083751","34,53612918","33,21241509",0,0,"0,01032978692",0,0,0,6,6,6,6,6,6,"8,822946877","8,822946877","8,822946877","8,822946877","8,822946877","8,822946877","0,05862359881","0,02304446608","0,03172397363","0,02869288694","0,03597870072","0,03651453366","0,06800110123","0,07411657234","0,1088937054","0,1203070126","0,139042483","0,1258600518","0,1668453482","-0,03359969192","0,09244869496","0,1328196243","0,01167236869","0,02430873284","0,4467328185","0,0805040252","-0,4212429379","-0,3502408614","0,04773341339","0,147107438","0,4370366805","0,4447101016","0,4439631589","0,42133226","0,4186194549","0,4102384836","0,2307692308","0,375","1,181818182","-0,3125","0,1818181818","0,02564102564"
XBIT,XBiotech Inc,Healthcare,Biotechnology,675103586,460481327,334382819,106841855,121747856,675103586,"1,087175639","-42,98967273","-19,20195357","-3,247472804","-4,938225353","-3,122703044",0,0,"0,224302792",0,0,0,2,2,2,2,2,2,"8,575247574","8,575247574","8,575247574","8,575247574","8,575247574","8,575247574","-0,02541417511","-0,1427815907","0,1971393151","-0,144222505","-0,1573951908","-0,2681745879","-0,038413535","-0,0457106584","-0,06314032661","-0,1395799976","-0,1701018071","-0,2184729924",0,0,"-0,5819260404","-0,7819941285",-1,0,"-0,9913708668","14,80022447","10,56356423","4,934935375","8,862732066","4,510482908",0,"0,214764643","0,6835924758","0,8376558603",0,0,"25,47457627","-1,024930748","-0,6111111111","-0,8620689655","0,25","-0,5555555556"
XWIN,XMax Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"-0,2438757297","-0,3341119644","-0,4432867472","-1,10243073","-3,70363525",#ERROR!,0,0,0,0,0,2,2,2,2,2,2,"28,18669729","28,18669729","28,18669729","28,18669729","28,18669729","28,18669729",#ERROR!,"-0,3837051375","-0,7335963109","-0,7092021682","-0,185597951","-0,06825245422",#ERROR!,"-0,5683922279","-0,1357125308","-1,526486681","-1,974248378","-1,023571894",#ERROR!,0,"0,1062523843","0,01502458662","-0,130045412","-0,12631244",#ERROR!,"0,2347547392","0,9347155165","-0,09479867836","-0,2820142162","-0,389510617",#ERROR!,"-1,752602458","0,4397611255","-0,6105682043","0,3764214145","0,4386809092",#ERROR!,0,"0,2710655372","0,2452599388","0,5980551053","0,7016129032"
XXII,22nd Century Group Inc,Consumer Defensive,Tobacco,473421908520,985426398000,1566392209668,575882516311,19350617743,473421908520,"-16189,20765","-48106,6807","-15,39395946","-3,303548449","-0,05756223847","-0,05125529676",0,0,0,0,0,"13,2559596",3,3,3,3,3,3,"-17,57694868","-17,57694868","-17,57694868","-17,57694868","-17,57694868","-17,57694868","-0,00003646910442","-0,00001702433657","-0,04763122564","-0,2841884927","-7,478906076","-18,66358827","-0,3683914335","-0,4249950152","-0,4151919452","-0,3279096067","-4,942360576","-1,016319394","-0,02245285737","0,08818178299","0,1009213475","0,3086790746","-0,2048591393","-0,6311638306","-0,03981500101","0,01344472723","-0,03225702397","-0,07443897099","-0,354332657","-0,3463221332","0,0005806526536","0,05115435239","0,04801602688","0,04560381225","-0,2700285679","-0,2020542179","-2,5","0,3333333333","-4450,862202","-0,3881454236","0,1711303512","0,9989774471"
ZBRA,Zebra Technologies Corp,Technology,Communication Equipment,13732677399,20555607567,31558350969,13242347014,14039950505,13732677399,"25,35206736","40,75222947","38,00632818","28,91280434","47,44311716","37,66742216",0,0,0,0,0,0,7,7,7,7,7,7,"3,754838482","3,754838482","3,754838482","3,754838482","3,754838482","3,754838482","0,04524517891","0,04357537425","0,03174972746","0,0308516818","-0,006480021778","0,04796766219","0,1781804998","0,1495405819","0,1874056594","0,08264197061","0,07196951698","0,0967189338","0,06330014225","-0,008249721293","0,2650629496","0,02736804692","-0,2070576025","0,08660558464","1,596287703","1,58056266","0,700862069","1,95877193","2,992115637","1,55923159","0,4682274247","0,4503147482","0,4670339435","0,4539007092","0,4631326353","0,4844408753","0,2835051546","-0,06124497992","0,6609625668","-0,4327108822","-0,350737798","0,7797202797"
ZKIN,ZK International Group Co Ltd,Basic Materials,Steel,149519065,348880158,281373862,86619879,215719299,149519065,"17,5789517","-166,1706615","-112,3516159","-28,47980288","-2,538921991","-44,46226903",0,0,0,0,0,0,3,3,3,3,3,3,"-0,62558134","-0,62558134","-0,62558134","-0,62558134","-0,62558134","-0,62558134","0,356854199","-0,03563814441","-0,09217407201","-0,1689666857","-0,1896593355","-0,4234032947","0,1389560676","-0,01093271715","-0,02806384316","-0,03079521698","-1,269942545","-0,03781842034","0,1639653912","0,3594553181","0,1446274048","0,03002215624","0,08992970871","-0,03046432407","1,452782647","-10,11271784","-4,236424394","41,45044914","-2,715021076","-48,69284462","0,2448838448","0,0453995128","0,06509776851","0,07418183063","0,01161666351","0,06051019818","-0,04880146488","-1,101793787","-2,483954155","-0,1946706144","-8,357290376","0,9583002266"
ZYXI,Zynex Inc,Healthcare,Medical Distribution,259023664,468907389,360414053,517952760,365849550,259023664,"26,89562724","50,2400342","22,33637018","31,38643653","39,78565043","85,45337675","0,008860397259",0,"0,000002617671265","0,0067523122","0,000007748054948","0,00003517721755",3,3,3,3,3,3,"-4,993501962","-4,993501962","-4,993501962","-4,993501962","-4,993501962","-4,993501962","0,02406252005","-0,000366326022","0,01659603582","0,02490861251","0,04274343646","0,04746188363","0,3614585486","0,1382944988","0,1411451655","0,1643297905","0,06819600599","0,04514296134","0,4246953034","0,7620073892","0,6262824068","0,2138586904","0,1653631921","0,04357591606","-0,7900202634","-2,711341962","-0,1844475093","0,2645061129","1,765438998","3,168659068","0,8061664321","0,782619006","0,7933860891","0,7976505845","0,791853387","0,7950185595","-0,03846153846","-0,04","0,6666666667","0,1","-0,3863636364","-0,6666666667"
AEHL,Antelope Enterprise Holdings Ltd,Industrials,Building Products & Equipment,167428134,7809024,38032800,6295300,7328050,167428134,"-121,0323529","-2,463817292","-2,722058645","-3,347638897","-2,850401788","-0,03928107889",0,0,0,0,0,0,4,4,4,4,4,4,"12,30915692","12,30915692","12,30915692","12,30915692","12,30915692","12,30915692","0,005467296993","-0,0007545967343","-0,03891747192","-0,07789755496","-1,488595836","-6,511533071","0,02037452803","-0,04519333939","-0,1624256407","-0,09802538787","-0,7643460118","-0,3450785024","-0,342456377","-0,4413931211","-0,6091185809","3,103274819","0,7395393715","0,4121041532","-1,422834049","-11,16368219","-2,751183771","-1,281728347","-0,1315267458","-0,070960352","0,2482622619","-0,142095973","0,01323476449","0,09511578016","0,1039142408","-0,0001747708252","0,983223037","-139,021322","-0,6484087102","0,9993718303","-2304,352941","0,9797083514"
AMCX,AMC Networks Inc,Communication Services,Entertainment,2191341500,1499836100,1473343200,678949760,825839290,2191341500,"5,834899313","7,604175032","5,821772255","89,00782855","3,822027485","-1,941928792",0,0,0,0,0,0,5,5,5,5,5,5,"1,849848929","1,849848929","1,849848929","1,849848929","1,849848929","1,849848929","0,1766336839","0,3847680385","0,06916245936","0,2035165269","0,2048695672","0,7520181335","0,1073941917","0,0631697828","0,07694443201","-0,007058489158","0,06402684309","-0,01070417236","0,02974229869","-0,08017622988","0,09330589892","0,006153155308","-0,1242249023","-0,1071446087","1,468131892","1,468727256","1,416958895","1,630050385","1,307606193","1,683784463","0,5075728984","0,5020913293","0,534676606","0,5104537476","0,5104866482","0,5322403455","-0,1188903567","-0,3043478261","0,2435344828","-0,9705372617","27,82352941","-1,918367347"
AMSC,American Superconductor Corp,Industrials,Specialty Industrial Machinery,169382433,620231860,297861760,102870720,324084880,169382433,"-6,726591015","-19,96409913","-10,78595478","-3,902105534","-36,21089461","111,2213824",0,0,0,0,0,0,6,6,6,6,6,6,"6,52670762","6,52670762","6,52670762","6,52670762","6,52670762","6,52670762","-0,1750207395","-0,02307033898","-0,0962008374","-0,1734832267","0,002992499489","0,03855447686","-0,2767023975","-0,1735685045","-0,1593230631","-0,3574878704","-0,0734822629","-0,005093619497","0,1357660078","0,3647827313","0,2445911047","-0,02260340296","0,3741602506","0,5299336029","1,129589289","4,335118281","1,703028058","0,7643422541","44,66581892","-6,2700766","0,1479526301","0,2003328551","0,1244247706","0,08039892814","0,2422634047","0,2775987577","-1,627906977","-0,1728395062","0,2526315789","-0,7746478873","0,7063492063","1,432432432"
ARCC,Ares Capital Corp,Financial,Asset Management,8019499999,7245810000,10150010000,9493580000,11096620000,8019499999,"10,04230769","14,79619835","6,03110402","15,3301","7,290814717","8,974612352","0,08714706381","0,0948143928","0,0734334031","0,09915134278","0,09291117475","0,08338604444",4,4,4,4,4,4,"0,8691683259","0,8691683259","0,8691683259","0,8691683259","0,8691683259","0,8691683259","0,08551462601","0,1024944983","0,09893405173","0,0811040589","0,09011753128","0,09385505617","2,832142857","0,03054013125","0,07780922588","0,02728761142","0,06541453561","0,0546538351","-0,003574620197","-0,2304932735","1,389277389","-0,4165853659","0,8110367893","0,09279778393","8,548825711","16,59244533","6,757518797","18,43358779","7,402723735","8,228213166","0,7390134529","0,6305361305","0,8185365854","0,6195652174","0,7553093259","0,7215885087","-0,07462686567","-0,3870967742","2,078947368","-0,660968661","1,25210084","-0,08955223881"
ARTW,Art's-way Manufacturing Co. Inc,Industrials,Farm & Heavy Construction Machinery,"7638401,37",12888803,15988565,"9605523,15",10396947,"7638401,37","-5,544431783","-5,201260493","75,17206174","93,38042026","38,59852747","27,9420379",0,0,0,0,0,0,6,6,6,6,6,6,"3,519476123","3,519476123","3,519476123","3,519476123","3,519476123","3,519476123","0,04583118663","-0,141646957","-0,1004846708","-0,07859553872","-0,0870462808","0,2214566309","-0,07147375366","-0,1840866143","0,0239794766","0,0272286612","0,0542169377","0,01903172984","0,1603088753","-0,02097279793","0,1140590375","0,02728073919","0,1807212638","-0,1909314161","-12,3099435","-2,821451083","5,891106766","4,912104372","3,278339536","10,37902786","0,1716057194","0,1070813882","0,2642286111","0,2705534928","0,2834745943","0,2983694969","0,582278481","-0,4545454545","1,098125","-0,5583864119","1,567307692","0,138576779"
ASTE,Astec Industries Inc,Industrials,Farm & Heavy Construction Machinery,946890000,1310024491,1578142112,922656719,846337200,946890000,"42,40493274","28,41846974","99,63817406","-9266,705532","24,30011991","178,1503256","0,01048613094","0,007649648497","0,00647913941","0,01208628024","0,01449535259","0,01553430706",7,7,7,7,7,7,"3,27277455","3,27277455","3,27277455","3,27277455","3,27277455","3,27277455","0,09419540412","0,09646206754","-0,008067163775","-0,1236685461","-0,007739044177","0,003263509887","0,04054597369","0,05960264901","0,02904261529","-0,001363636364","0,04960697748","0,008715187809","-0,001706215181","-0,1241450068","0,06940648184","0,1633957097","0,04998038446","-0,02473471828","-0,895072331","-2,060526316","-2,140293638","0,356223176","0,1730434783","0,5836575875","0,2046853625","0,2319406482","0,2277498859","0,2072185171","0,24742191","0,2512451153","1,371212121","1,091836735","-0,6634146341","-1,038115942","56,89353612","-0,8707482993"
ATLO,Ames National Corp,Financial,Banks - Regional,255742656,219128382,221054478,212305062,191892843,255742656,"15,07445737","11,65702706","9,333912934","11,05422329","17,78300453","14,45704932","0,03389366312","0,04128610213","0,04206506164","0,0453652153","0,05048899255","0,06148029412",8,8,8,8,8,8,"1,151862312","1,151862312","1,151862312","1,151862312","1,151862312","1,151862312","0,07484569441","0,1295333251","0,1281172119","0,08614936442","0,07440784085","0,09477929949","0,07260182581","0,07494702021","0,09452040175","0,08364404134","0,0319142031","0,03606904585","0,1245768109","0,1350780008","-0,03455635459","0,00311184331","0,172318922","0,1069016715","-4,217721851","-5,929890601","-1,932721713","1,371294967","6,86954443","-0,5762578052","0,8110697918","0,8126860701","0,9475070052","0,895634475","0,6352195986","0,5865280602","0,01639344262","0,1075268817","0,2718446602","-0,1832061069","-0,4392523364","-0,05"
