Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum_2024_cut
PRTS,USA,CarParts.com Inc,Consumer Cyclical,Auto Parts,peripheral,2019,81116200.0,-2.490934449,0.001018018935,3.0,0.5547079689,0.009123994706,-0.2684061554,-0.03043524823,-7.287862513,0.3000922835,-5.285714286,0.2032859771572053,1.185566827865478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSTV,USA,Plus Therapeutics Inc,Healthcare,Biotechnology,peripheral,2019,9313380.0,-0.3050989253,0.0,3.0,-39.90236539,-1.798223272,-0.1822122571,1.345960443,10.48684211,1.0,0.8941519123,2.505274203494232,-0.8481249968210856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUI,USA,Invesco Dorsey Wright Utilities Momentum ETF,Financial,Exchange Traded Fund,peripheral,2019,212784000.0,,,,,,,,,,,0.2797430745577599,0.2340830080099381,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCAT,USA,Red Cat Holdings Inc,Industrials,Aerospace & Defense,peripheral,2019,19505527.0,-1.775579371,0.0,4.0,25.21802005,-1.295074036,-0.04134881883,111.6784566,-0.5841766748,-2.346773963,-1.109537693,2.1494353906468167,-0.3208333623078122,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SATS,USA,EchoStar Corp,Communication Services,Telecom Services,peripheral,2019,4199136511.0,-66.59126754,0.0006482529138,2.0,-0.4142228706,0.04152565913,0.01095046375,-0.09815703921,1.316015929,0.58254444,-1.785714286,0.7533771331141994,0.4563874854761451,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAVA,USA,Cassava Sciences Inc,Healthcare,Biotechnology,peripheral,2019,127301200.0,-2.79306377,0.0,1.0,-4.966761564,-0.1957528388,-0.2234891162,0.0,4.691083452,0.0,0.606557377,0.4268504542820757,5.652173667977126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBET,USA,SharpLink Gaming Inc,Consumer Cyclical,Gambling,peripheral,2019,5789671.2,-16.86660199,0.1141286405,2.0,194.9961709,-0.02288603299,-0.07386547013,-0.5936295854,11.9196357,0.1517829215,0.9348855962,0.4824752408348221,-0.4395604169114896,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBUX,USA,Starbucks Corp,Consumer Cyclical,Restaurants,peripheral,2019,103024656000.0,30.00069571,0.01631157994,4.0,2.707044108,0.03000967674,0.2514829304,0.07237605939,1.35762427,0.2824781392,-0.0987654321,0.8134571846727368,0.384979519243867,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGA,USA,"Saga Communications, Inc",Communication Services,Broadcasting,peripheral,2019,178326400.0,13.35594548,0.04862038323,6.0,2.260573306,0.1062284611,0.05686165955,-0.01407525495,-1.290192957,0.2468473739,-0.05106382979,0.6097975788717171,-0.0565637640305386,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLNH,USA,Soluna Holdings Inc,Financial,Capital Markets,peripheral,2019,3778197.0,19.80638235,0.5535007909,3.0,-4.366491308,0.03220027194,0.05418410042,-0.1849417018,-4.091623037,0.664434637,-0.8359375,0.7225358026376502,0.0846103830862106,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMID,USA,Smith-Midland Corp,Basic Materials,Building Materials,peripheral,2019,31098000.0,15.82965623,0.009107999481,4.0,6.349857717,-0.03043562816,0.05517152508,0.1608901044,0.9002237136,0.2135100983,0.1515151515,0.1835205157690136,-0.1843802309445829,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TACT,USA,Transact Technologies Inc,Technology,Computer Hardware,peripheral,2019,82351790.0,158.724845,0.03275865479,4.0,3.586061618,0.04248979451,0.01167103338,-0.1619250005,-0.6534541336,0.4794745125,-0.904,0.2061958039000234,0.1702066306240512,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAYD,USA,Taylor Devices Inc,Industrials,Specialty Industrial Machinery,peripheral,2019,36563533.0,15.11579648,0.0,6.0,26.69290698,0.05680038346,0.06873864392,0.3798668747,-1.227306792,0.2691266146,4.615384615,0.0328672673459051,-0.1116666793823242,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOMZ,USA,TOMI Environmental Solutions Inc,Industrials,Pollution & Treatment Controls,peripheral,2019,13948309.0,-5.969321135,0.0,1.0,-9.123232131,-0.08076134286,-0.2977991745,0.1365444905,-4.431831041,0.6166406708,0.2380952381,0.8005516596122157,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UONE,USA,Urban One Inc,Communication Services,Broadcasting,peripheral,2019,91360891.0,97.61423105,0.007287373406,5.0,-1.301948743,0.5909638981,0.01171266814,-0.004939671782,5.325875411,0.705206109,-0.9854081633,0.3641014226920211,-0.0285714467366536,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCSH,USA,Vanguard Short-Term Corporate Bond ETF,Financial,Exchange Traded Fund,peripheral,2019,42782898836.0,,,,,,,,,,,-0.0419742224491368,0.0696479633635218,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIRC,USA,Virco Manufacturing Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",peripheral,2019,65567792.0,-40.5111772,0.01422343704,5.0,,-0.04637146356,0.0241574431,0.06037921252,3.012237762,0.3342085335,0.5238095238,0.5158405826555884,0.0592594450882617,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFCF,USA,Where Food Comes From Inc,Industrials,Specialty Business Services,peripheral,2019,41452000.0,31.77896042,0.0,6.0,8.822946877,0.05862359881,0.06800110123,0.1668453482,0.4467328185,0.4370366805,0.2307692308,-0.1281863163077429,-0.1457285863567686,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WVVI,USA,Willamette Valley Vineyard Inc,Consumer Defensive,Beverages - Wineries & Distilleries,peripheral,2019,34404185.0,13.7019285,0.02982378368,1.0,1.010600721,-0.02985689011,0.04180179969,0.07233721317,0.9840258976,0.6179813112,-0.1891891892,0.155934693351109,-0.0237762341295757,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XOMA,USA,XOMA Royalty Corp,Healthcare,Biotechnology,peripheral,2019,266475300.0,-120.7012614,0.0,5.0,-4.511936618,-0.08186685694,-0.04213848757,2.466691829,6.176165803,0.9317909635,0.4465408805,0.9571897660736736,1.0889222575072923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACGL,Bermuda,Arch Capital Group Ltd,Financial,Insurance - Diversified,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,14457140772.0,10.34381756,0.002862202779,7.0,1.257858639,0.1958002712,8.438984525,0.2226732408,1.190090624,0.31324313,-0.142118863,1.322388516380207,-0.1801843522436732,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACIW,USA,ACI Worldwide Inc,Technology,Software - Infrastructure,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,4515179130.0,61.56257514,0.0,8.0,3.465646194,0.06475746636,0.04216533382,0.02863241818,3.269478403,0.5190848954,0.08771929825,1.0719515480859878,0.0075916468517114,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNT,USA,Allient Inc,Technology,Electronic Components,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,731036548.0,53.34542981,0.001593862642,6.0,4.143653355,0.0212519599,0.05544656348,-0.01183020556,3.030095901,0.2960915641,-0.2083333333,1.3760946368763505,0.0690998346003963,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,USA,Applied Materials Inc,Technology,Semiconductor Equipment & Materials,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,78964500000.0,15.0624924,0.01443741061,7.0,14.04516487,0.06204234142,0.211152194,0.1775739321,0.07455497382,0.4471573073,0.3706293706,1.4394986278505435,0.4172570402595212,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMKR,USA,AMKOR Technology Inc,Technology,Semiconductor Equipment & Materials,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,3668466360.0,10.77061945,0.002652519894,4.0,3.549179917,0.05958666625,0.1027728102,0.246243569,0.6410450603,0.1783582073,1.8,1.481820053244841,0.1454993610189863,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARCC,USA,Ares Capital Corp,Financial,Asset Management,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,7245810000.0,14.79619835,0.0948143928,4.0,0.8691683259,0.1024944983,0.03054013125,-0.2304932735,16.59244533,0.6305361305,-0.3870967742,1.100720548541112,-0.0062164035600926,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AROW,USA,Arrow Financial Corp,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,450888453.0,11.32891542,0.03403054659,9.0,-0.6431246898,0.08038905866,0.08994514331,0.04511473893,-4.9938362,0.8477178079,0.08558558559,1.268184659613259,-0.1746267531997056,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATRO,USA,Astronics Corp,Industrials,Aerospace & Defense,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,403989917.0,-3.518617004,0.0,5.0,4.583769508,0.07333531426,-0.1889012696,-0.3495720213,8.643183444,0.192689027,-3.35,1.6629861881192145,-0.5296852629071432,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANF,USA,Bancfirst Corp,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1922827212.0,19.25878236,0.0221449956,5.0,-0.1842132411,0.04609612853,0.09088063487,-0.02015252613,-11.19524293,0.8210476896,-0.2592592593,1.2995812697014166,-0.0392311480830981,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANR,USA,Banner Corp,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,1629409913.0,14.17215651,0.0572616414,7.0,0.3094993813,0.06852491947,0.04994685542,0.02735127161,-3.712562754,0.8339080776,-0.2200956938,1.4444393819073682,-0.1380403491057346,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKR,USA,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,15429000000.0,-1.415870221,0.03467448264,7.0,2.462317978,0.0367350564,-0.5573267292,-0.1314288111,-0.2570295867,0.1545037431,-65.04347826,1.4665534705405474,-0.1361719003976301,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAC,USA,Camden National Corp,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,533708326.0,9.013268668,0.03700738189,8.0,0.3015226691,0.02854354261,0.07664891945,-0.01488276382,1.279953362,0.8366603412,0.07046070461,1.0920437899889135,-0.199209775218897,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACC,USA,Credit Acceptance Corp,Financial,Credit Services,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,5905475156.0,14.68335335,0.0,8.0,2.293880858,0.1579988194,0.0,0.125591456,8.131286854,0.7499399472,-0.3210876482,1.1347356609045562,-0.2291483026686012,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBRL,USA,Cracker Barrel Old Country Store Inc,Consumer Cyclical,Restaurants,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,3129590268.0,23.97452956,0.03586092613,4.0,2.000926259,-0.05120832833,0.02581868207,-0.1787655467,3.892172946,0.3241888352,-0.5026968716,1.255139124977782,-0.1111463910754374,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI,USA,Calamos Convertible Opportunities and Income Fund,Financial,Closed-End Fund - Debt,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,960308455.0,3.803209669,0.08780184846,5.0,2.294854404,0.07427489169,0.1642424464,0.2264735082,1.841527415,0.896952634,1.50877193,1.0648094797893533,0.3469161918906382,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMCO,USA,Columbus Mckinnon Corp,Industrials,Farm & Heavy Construction Machinery,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,921675880.0,138.4587876,0.004547092315,8.0,1.469959102,0.06867830517,0.03901842904,-0.1971422286,1.626336712,0.3389944,-0.848,1.3549116934970171,0.0065709528341746,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNOB,USA,ConnectOne Bancorp Inc,Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,782833030.0,10.96862742,0.0183095309,6.0,-0.7422280848,0.1009358131,0.0448890666,0.1541254798,3.527743768,0.6552727836,-0.1352657005,1.2900630406708422,-0.2196190250082973,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLB,USA,"Columbia Banking System, Inc",Financial,Banks - Regional,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,7911175300.0,-5.189525016,0.02339768107,6.0,0.1578471195,0.01034528181,-0.3157225686,-0.031452852,0.6830682774,0.7648739748,-5.325,1.2639266887017482,-0.0924929862926359,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRAI,USA,CRA International Inc,Industrials,Consulting Services,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,393943550.0,16.14331579,0.01896496534,5.0,3.938460815,0.09496131986,0.06819110283,0.1262888539,1.797320606,0.2707932955,0.2134387352,1.045987815500535,-0.0475625230208982,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSQ,USA,Calamos Strategic Total Return Fund,Financial,Closed-End Fund - Debt,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,2446907629.0,8.836713102,0.0827593637,2.0,3.034765037,0.06514842068,0.08048210037,-0.1309005871,3.888269809,0.8675342448,-0.1317365269,1.160920783559115,0.2609879121482406,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTAS,USA,Cintas Corporation,Industrials,Specialty Business Services,central,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,37208718720.0,29.74036868,0.01028477248,8.0,12.08691993,0.04073108589,0.1349195755,0.02797569985,1.659407274,0.4564140057,0.00495049505,1.207991473648291,0.3069615399529575,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
