,Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum_2024_cut
780,PRPH,USA,ProPhase Labs Inc,Healthcare,Diagnostics & Research,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407817655.0,-2.317233941,0.0,2.0,-3.728900149,-0.3729445364,-0.2139896497,-0.6381158936,-1.136237944,0.3658750901,-1.960784314,-0.000282097300302,-0.5276906770709182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
781,PSTV,USA,Plus Therapeutics Inc,Healthcare,Biotechnology,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7873257.0,-0.4127830242,0.0,3.0,-39.90236539,-2.367091587,-2.800294303,20.93303571,0.3445206019,-0.9723183391,0.6329004329,1.1014261787478328,-0.6236559216969824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
782,RCAT,USA,Red Cat Holdings Inc,Industrials,Aerospace & Defense,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49005540.0,-1.628815666,0.0,4.0,25.21802005,-0.7040319983,-0.4558701076,-0.28124738,0.009250543295,-0.180554203,-1.272727273,0.4660698595009769,-0.0455531411292545,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
783,RGLD,USA,"Royal Gold, Inc",Basic Materials,Gold,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7938817689.0,33.14629386,0.01241937837,6.0,11.9768179,0.0520520973,0.0784696586,0.003753868346,0.3029014887,0.8487307473,0.002754820937,0.4174479492856739,0.0487282535679427,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
784,SBET,USA,SharpLink Gaming Inc,Consumer Cyclical,Gambling,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4680954.0,-0.2907664874,0.0,2.0,194.9961709,0.07165164774,-2.600658674,0.419140056,-1.667415314,0.3094585304,0.9331989423,1.444255189536001,-0.5588235211619867,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
785,SCWO,USA,374Water Inc,Industrials,Pollution & Treatment Controls,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884832981.0,-22.84464424,0.0,2.0,-4.885625721,-0.04940902856,-0.5860699025,-0.753292383,1.220676728,-1.489687507,-0.6810810811,1.0033436342759496,-0.5103448341632711,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
786,SFBC,USA,Sound Financial Bancorp Inc,Financial,Banks - Regional,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99144825.0,12.47633015,0.02061168766,4.0,0.2407668318,0.06940956188,0.04431537247,0.2529463461,0.6428839655,0.7034998741,-0.1513353116,0.1372140627109369,0.0130436703124061,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
787,SGLY,USA,Singularity Future Technology Ltd,Industrials,Integrated Freight & Logistics,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458380.8,-0.6241542201,0.0,1.0,-10.12951557,-2.346383032,-1.003982624,0.1379766148,0.8290421926,0.1207540094,-0.1238390093,-0.2052513442865514,0.3500000238418579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
788,SLNH,USA,Soluna Holdings Inc,Financial,Capital Markets,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10022480.0,-0.179955207,0.0,3.0,-4.366491308,-2.997218581,-0.2357918327,-0.2620590605,-2.131658451,0.734121333,0.844374755,1.801813548481939,-0.4666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
789,SMID,USA,Smith-Midland Corp,Basic Materials,Building Materials,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207612000.0,261.2465409,0.0,4.0,6.349857717,0.01310600845,0.01460179658,0.1884861662,-0.8599595551,0.1787848271,0.0,0.649650049674968,0.9334311997045336,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
790,SSKN,USA,STRATA Skin Sciences Inc,Healthcare,Medical Devices,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192629360.0,-17.7342193,0.0,4.0,-11.49843219,-0.02883449968,-0.2825569769,-0.07751444927,-2.618047337,0.5534204689,-0.9375,0.1052529523258711,-0.3125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
791,STRR,USA,Star Equity Holdings Inc,Industrials,Conglomerates,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63950465.0,29.09484304,0.02996068911,3.0,-3.441235369,0.03127420575,0.02343289218,0.4385783453,-7.43122807,0.4975083365,0.125984252,0.2699694619884019,-0.3414115871751567,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
792,STRT,USA,Strattec Security Corp,Consumer Cyclical,Auto Parts,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100751840.0,-11.16926537,0.0,7.0,4.76598696,-0.09765231748,-0.02619950174,0.08994947652,-0.2882063654,0.08551038045,-1.944444444,0.5654569152210979,0.2153477069050136,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
793,TAYD,USA,Taylor Devices Inc,Industrials,Specialty Industrial Machinery,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68469423.0,10.34537761,0.0,6.0,26.69290698,0.06683492666,0.1138700785,0.3023584536,-0.398228188,0.3996592085,1.765625,0.077987149685402,0.6664156329629203,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
794,TOMZ,USA,TOMI Environmental Solutions Inc,Industrials,Pollution & Treatment Controls,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20082794.0,-5.887517739,0.0,1.0,-9.123232131,-0.1904512123,-0.2932352589,-0.1179567429,-0.2426423941,0.5832481708,-0.1333333333,0.6324075725541818,0.8363635792219948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
795,UNB,USA,"Union Bankshares, Inc",Financial,Banks - Regional,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138502691.0,12.26054455,0.04647979831,5.0,-0.5652891313,0.05249355242,0.06894460913,0.2610354431,4.32736291,0.7160923366,-0.1111111111,0.6421012874182268,0.2999270549809472,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
796,VCSH,USA,Vanguard Short-Term Corporate Bond ETF,Financial,Exchange Traded Fund,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40850461347.0,,,,,,,,,,,0.049033309768051,0.0608556254715333,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
797,VIRC,USA,Virco Manufacturing Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196658187.0,4.780068895,0.0,5.0,,-0.09001742191,0.04600209864,0.2501569026,2.685043863,0.3693392307,2.073684211,0.9671294831783496,1.5917500045324116,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
798,WFCF,USA,Where Food Comes From Inc,Industrials,Specialty Business Services,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75053450.0,34.53612918,0.0,6.0,8.822946877,0.03597870072,0.139042483,0.01167236869,0.04773341339,0.4186194549,0.1818181818,0.0823353759525411,-0.0073259656109923,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
799,WVVI,USA,Willamette Valley Vineyard Inc,Consumer Defensive,Beverages - Wineries & Distilleries,peripheral,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26609875.0,-22.20092679,0.03059631007,1.0,1.010600721,-0.2523807379,-0.008839341841,0.1532981842,9.970944886,0.5763762851,-0.2745098039,-0.0064349930628528,-0.1021775005217653,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
800,AAPL,USA,Apple Inc,Technology,Consumer Electronics,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280300057640.0,37.28727842,0.004358598337,8.0,10.20399198,0.03113076075,0.4430708117,0.02021994078,0.6617803224,0.4620634982,-0.008156606852,0.9450934383329858,0.3651988640492516,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
801,ACIW,USA,ACI Worldwide Inc,Technology,Software - Infrastructure,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4394887310.0,26.95988445,0.0,8.0,3.465646194,0.06269971317,0.1013200413,0.09755682823,1.668455274,0.5033626296,0.7053571429,1.1046946924741814,0.6948651448602448,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
802,ACWI,USA,iShares MSCI ACWI ETF,Financial,Exchange Traded Fund,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12842419625.0,,,,,,,,,,,0.8945824498915483,0.1878464028990463,2.0,,,,,,,,,,,2.0,2.0
803,ACWX,USA,iShares MSCI ACWI ex US ETF,Financial,Exchange Traded Fund,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4136345539.0,,,,,,,,,,,0.6939426770034345,0.065688665463311,2.0,,,,,,,,,,,1.0,2.0
804,ADP,USA,Automatic Data Processing Inc,Technology,Software - Application,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73315000000.0,25.79053891,0.02256058635,7.0,2.767451399,0.03714317231,0.3937116676,0.06608853999,0.1365344828,0.4994427838,0.1089938839,0.4253492756028756,0.2826754901857016,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
805,AGNC,USA,AGNC Investment Corp,Real Estate,REIT - Mortgage,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9680401120.0,8.360502897,0.1720000543,4.0,-0.02799547362,0.01191942359,0.0,2.876494024,0.0,1.0,17.02325581,0.6677315424151009,0.0962689608425546,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
806,AIA,USA,iShares Asia 50 ETF,Financial,Exchange Traded Fund,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413795580.0,,,,,,,,,,,0.940774591435686,0.2338012099050217,1.0,,,,,,,,,,,2.0,2.0
807,AMAT,USA,Applied Materials Inc,Technology,Semiconductor Equipment & Materials,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55912640000.0,21.35658074,0.007776811766,7.0,14.04516487,0.04884646786,0.2581663459,0.02485198175,-0.1611875782,0.4745731528,0.06165228113,2.216126681436185,0.068328065298912,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
808,ARCC,USA,Ares Capital Corp,Financial,Asset Management,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8019499999.0,8.974612352,0.08338604444,4.0,0.8691683259,0.09385505617,0.0546538351,0.09279778393,8.228213166,0.7215885087,-0.08955223881,0.4182098320191442,0.2005012974704347,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
809,ASTE,USA,Astec Industries Inc,Industrials,Farm & Heavy Construction Machinery,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946890000.0,178.1503256,0.01553430706,7.0,3.27277455,0.003263509887,0.008715187809,-0.02473471828,0.5836575875,0.2512451153,-0.8707482993,1.3541408593226971,-0.0625699687907063,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
810,BANR,USA,Banner Corp,Financial,Banks - Regional,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006881785.0,13.62693401,0.02899465793,7.0,0.3094993813,0.1214132021,0.0628893161,0.1154645263,0.4545261027,0.7196185319,-0.08442776735,1.1768370786338058,0.30869249173584,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
811,BKR,USA,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16736390000.0,13.76510066,0.02038714363,7.0,2.462317978,0.05008994379,0.111641428,0.09107660943,0.5781691672,0.209853031,0.5602094241,0.7581126933178794,0.2377889965372146,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
812,CACC,USA,Credit Acceptance Corp,Financial,Credit Services,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8040619006.0,23.33665018,0.0,8.0,2.293880858,0.1963819269,2.801714215,0.1353867433,15.60753755,0.624139062,-0.09595270578,1.1656022825826768,-0.1405269222102613,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
813,CDNS,USA,"Cadence Design Systems, Inc",Technology,Software - Application,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18968295360.0,77.20473027,0.0,7.0,13.88375656,0.01371986176,0.1343191902,0.1347872584,-0.03536887019,0.8604901596,0.007853403141,1.8365295897835368,0.1481932003026915,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
814,CHI,USA,Calamos Convertible Opportunities and Income Fund,Financial,Closed-End Fund - Debt,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780161965.0,5.266710073,0.08983225778,5.0,2.294854404,0.09629990507,-19.72818947,0.4675976146,2.235612772,1.0,17.76923077,0.6042195082712101,0.3047397548480468,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
815,CMCO,USA,Columbus Mckinnon Corp,Industrials,Farm & Heavy Construction Machinery,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950112050.0,-94.69333204,0.01652915188,8.0,1.469959102,0.04974160714,0.03304088237,-0.0498381909,6.483836609,0.3381836646,-1.111801242,1.2617586491667463,-0.0262542909546215,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
816,COLM,USA,Columbia Sportswear Co,Consumer Cyclical,Apparel Manufacturing,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6709724300.0,21.92781344,0.01424297087,6.0,4.548228926,0.08808145514,0.08873515874,-0.03401608682,-0.2531000811,0.5020168724,-0.06601466993,0.4387672861352347,0.0679150077004968,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
817,CPRT,USA,"Copart, Inc",Industrials,Specialty Business Services,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21163754160.0,36.88535155,0.0,6.0,27.65549327,0.01912610592,0.1597162067,0.09492267512,-0.791803114,0.4501608871,0.09375,0.8858119645041944,0.2235319537312774,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
818,CSCO,USA,"Cisco Systems, Inc",Technology,Communication Equipment,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203446320000.0,18.98094477,0.0325908251,7.0,3.163942082,0.05212285781,0.1075563863,-0.05605459841,1.473868038,0.6473244986,-0.1726384365,0.6801751568393823,0.2099911311756066,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
819,CSQ,USA,Calamos Strategic Total Return Fund,Financial,Closed-End Fund - Debt,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104452943.0,3.222544101,0.07081036141,2.0,3.034765037,0.04942726105,0.2261935501,2.148541542,1.198530725,1.0,4.018691589,0.9379488759881668,0.2975013912435873,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
820,CTAS,USA,Cintas Corporation,Industrials,Specialty Business Services,central,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28050244600.0,43.85150082,0.007703637107,8.0,12.08691993,0.02423669123,0.2021622284,0.08857378182,0.9216310591,0.4883405242,0.1661538462,0.7684738061160618,0.2512812389807566,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
