portfolio,Ticker,momentum12mo_2023
peripheral,ELTK,2.411959160558796
peripheral,FIEE,-0.5852631518715306
peripheral,FKWL,-0.23991032501417942
peripheral,FRAF,-0.05220520354696667
peripheral,FTEK,-0.17968751891749024
peripheral,GCBC,-0.006527770980940262
peripheral,GREE,1.3964286258634266
peripheral,HFBL,-0.13482135537158935
peripheral,HGBL,0.2466367478080993
peripheral,HNNA,-0.1365660532296178
peripheral,HROW,-0.24221921436979454
peripheral,IBIO,-0.8477777772479587
peripheral,ICCC,-0.1642036083652738
peripheral,INOD,1.7593221056772959
peripheral,INTZ,-0.9063670438740179
peripheral,IPM,0.69565211757595
peripheral,ISBA,-0.035275439226575944
peripheral,KINS,0.5323741187324857
peripheral,KOSS,-0.2857143147631528
peripheral,KRMD,-0.27794121916318726
peripheral,LDWY,-0.3946158539624637
peripheral,LFMD,3.409574458978466
peripheral,LINK,0.5005877851754079
peripheral,LIXT,-0.5104167059891738
peripheral,LOAN,0.004650972911216078
peripheral,MGYR,-0.10699184250540861
peripheral,MNKD,-0.3221601149950105
peripheral,MNSB,-0.07009427971680104
peripheral,NAII,-0.21796408245684762
peripheral,NECB,0.2105495955702743
peripheral,NOTV,-0.2525457860801614
peripheral,OCC,-0.4206008291645894
peripheral,OMEX,0.2367021561599847
peripheral,ORKA,-0.30041156692731574
peripheral,PRPH,-0.5257082967941653
peripheral,PSTV,-0.6464646328421172
peripheral,RCAT,-0.043478283404402185
peripheral,RIGL,0.0661764406827916
peripheral,SAVA,-0.2219149674583779
peripheral,SBET,-0.5161290421818345
peripheral,SCWO,-0.5218855405894696
peripheral,SFBC,0.013043670312406164
peripheral,SGLY,0.3500000238418579
peripheral,SHIP,0.5646006541223598
peripheral,SLNH,-0.40740740740740744
peripheral,SMID,0.8944843778087079
peripheral,SSKN,-0.3125
peripheral,STRR,-0.35106831895630397
peripheral,TATT,0.8796295257916358
peripheral,TAYD,0.6141501895836365
peripheral,TOMZ,1.0199999809265137
peripheral,UONE,-0.11816195701812882
peripheral,VIRC,1.678141529614507
peripheral,WFCF,-0.03214284351893837
peripheral,WKSP,0.3669724899072382
peripheral,ZYXI,-0.2148521677594959
