Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum_2024_cut
EWBC,USA,"East West Bancorp, Inc",Financial,Banks - Regional,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9288407300.0,8.255938083,0.02452180805,6.0,0.5231982184,0.2217548566,0.1722542096,0.373799628,-1.944934315,0.865536741,0.2983606557,1.2598858970726132,-0.1564657591958209,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAD,USA,First Trust Multi Cap Growth AlphaDEX Fund,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141514867.0,,,,,,,,,,,1.0519871663651492,-0.2332221028194128,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEX,USA,First Trust Large Cap Core AlphaDEX Fund,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959713975.0,,,,,,,,,,,0.895789400261582,-0.1134852121168702,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLWS,USA,1-800 Flowers.com Inc,Consumer Cyclical,Specialty Retail,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618293000.0,20.86900608,0.0,5.0,2.038957673,-0.09907088858,0.04361629086,0.04035349359,3.117325008,0.3721833338,-0.7471910112,1.3679151966499907,-0.6008350682639656,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNX,USA,First Trust Mid Cap Core AlphaDEX Fund,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901661374.0,,,,,,,,,,,1.019094858764233,-0.1384434700180601,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREE,USA,Greenidge Generation Holdings Inc,Financial,Capital Markets,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13413303.0,-0.04555544022,0.0,2.0,-9.172002328,-11.99812503,-1.763634026,-0.07547906499,-0.7562233227,0.3159292724,-4.167207792,2.1934823025562573,-0.9832272978731064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMX,Taiwan,Himax Technologies ADR,Technology,Semiconductors,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085582520.0,4.578558878,0.2007979385,7.0,2.558583722,0.06523285623,0.1580856085,-0.2234882493,0.6599388074,0.4054692306,-0.456,1.395502767999317,-0.4455124638613693,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICLN,USA,iShares Global Clean Energy ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093913183.0,,,,,,,,,,,0.9857380553930354,-0.0618341734785934,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEUS,USA,iShares MSCI Europe Small-Cap ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148200000.0,,,,,,,,,,,0.9365043099751096,-0.2761207293171607,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMMR,USA,Immersion Corp,Technology,Software - Application,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227258810.0,7.629741717,0.0,4.0,1.815846857,0.1714663803,0.142194997,0.09609849241,-1.967996743,0.9998959985,1.358974359,0.9594584213310012,0.197614948020484,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INO,USA,Inovio Pharmaceuticals Inc,Healthcare,Biotechnology,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400406554.0,-1.33033086,0.0,1.0,-41.46880042,-0.5834364535,-1.05149668,4.782347791,0.05262018741,1.0,-8.908450704,2.144609138166787,-0.7000000183398902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INOD,USA,Innodata Inc,Technology,Information Technology Services,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81217280.0,-6.776645999,0.0,5.0,23.36064213,-0.09572292134,-0.3681363946,0.132549638,0.7678192296,0.3501474665,-5.489675516,1.0640105074561064,-0.492307679140591,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBLU,USA,Jetblue Airways Corp,Industrials,Airlines,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115072000.0,-5.792618785,0.0,3.0,0.6123394512,-0.2594271239,-0.02175324597,0.5169786318,9.573065903,0.2153308583,-0.9649122807,1.46632825767525,-0.559183666452209,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALU,USA,Kaiser Aluminum Corp,Basic Materials,Aluminum,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210859825.0,-40.81823514,0.04146596642,5.0,2.582051883,-0.1701677185,0.001660559483,0.3073607933,8.800511509,0.07225998425,-0.5897435897,1.1446165310972105,-0.1902551727450707,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOSS,USA,Koss Corp,Technology,Consumer Electronics,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45471729.0,49.69881572,0.0,5.0,5.254458709,-0.01666742146,0.0319663449,-0.09416188717,-4.985784048,0.3792958568,1.5390625,1.504216097797635,-0.5819256971729678,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LFMD,USA,LifeMD Inc,Healthcare,Health Information Services,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60935526.0,-1.319720062,0.051689575,4.0,-0.1071443535,-0.5962041902,20.16180431,0.2816418519,-0.004366108519,0.8431699911,0.3612334802,1.2927936416794696,-0.529126186624347,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKQ,USA,LKQ Corp,Consumer Cyclical,Auto Parts,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14303198000.0,12.88068842,0.01918930458,6.0,2.596276542,0.06945987716,0.1184209105,-0.02253800902,1.966129032,0.4082382367,0.1284153005,1.0462904778928803,-0.0704218296187028,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTRX,USA,Lantronix Inc,Technology,Communication Equipment,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157040640.0,-32.78067512,0.0,5.0,1.89281269,-0.06561985158,-0.03574013402,0.8139401486,7.825892857,0.4287223786,-0.1428571429,1.6063694682797396,-0.4738124054093894,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LULU,Canada,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40834353280.0,45.19238996,0.0,6.0,7.165254579,0.008485688313,0.1971239031,0.2963104502,-0.04189090614,0.5538906393,-0.1081441923,1.473025951862517,-0.1733408842475404,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LWLG,USA,Lightwave Logic Inc,Basic Materials,Specialty Chemicals,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484830391.0,-27.9691762,0.0,2.0,149.1867446,-0.02510633399,-0.61323525,0.0,1.467005909,0.0,0.1176470588,2.3163738376946545,-0.7350952783333877,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANH,USA,"Manhattan Associates, Inc",Technology,Software - Application,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7566497800.0,59.08882048,0.0,7.0,16.45533449,0.02270895022,0.4891834343,0.1558684413,-1.326518703,0.5243024232,0.1802325581,1.4047447925508785,-0.2046124769563601,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MELI,USA,MercadoLibre Inc,Consumer Cyclical,Internet Retail,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42552873753.0,88.39056333,0.0,4.0,3.419813321,0.05832751219,0.08870514026,0.5249681709,2.658573596,0.4821892393,4.706586826,2.364727262722327,-0.3651326935693795,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNKD,USA,Mannkind Corp,Healthcare,Biotechnology,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388002060.0,-15.5020004,0.0,7.0,-5.392791613,-0.06516173874,-0.2698788892,0.3224728931,-3.882011399,0.4237045204,-0.1891891892,1.399540176033894,0.184269709395064,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRVL,USA,Marvell Technology Inc,Technology,Semiconductors,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31635864000.0,-135.1435796,0.003357034878,7.0,6.727232758,0.01111512491,-0.01454053482,0.503048267,4.564421263,0.4625761922,-0.2926829268,2.165835974482038,-0.5840665588598835,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDSN,USA,Nordson Corp,Industrials,Specialty Industrial Machinery,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13590452400.0,25.27080333,0.009710697353,7.0,5.240334319,0.03560730419,0.163281347,0.09654903525,0.903296333,0.5507269876,0.1382428941,0.91027321677259,-0.0433785275488409,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICE,Israel,NICE Ltd ADR,Technology,Software - Application,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12299700300.0,46.12539059,0.0,7.0,4.299073815,0.03243098841,0.06557931049,0.1354105614,0.4715920334,0.6865676979,0.3422818792,1.2525209814119729,-0.3488860112541191,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTRS,USA,Northern Trust Corp,Financial,Asset Management,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18443351270.0,13.79735285,0.04322077878,7.0,-0.3929893641,0.09053741396,0.04295184635,0.1947197263,-13.69839217,0.8706735297,-0.1400560224,1.024779540586362,-0.245051040858173,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORMP,USA,"Oramed Pharmaceuticals, Inc",Healthcare,Biotechnology,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469141717.0,-12.42298796,0.0,3.0,5.339119058,-0.06223492585,-0.2600052516,0.0,1.070153613,1.0,-0.2435897436,1.877379720832995,-0.1339093063452652,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDFS,USA,PDF Solutions Inc,Technology,Software - Application,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066049080.0,-310.3099096,0.0,2.0,6.436900665,0.02229024976,0.09982684952,0.3375562759,-23.86904762,0.6775003534,0.8415517241,1.340224685634663,-0.1118031792073698,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENN,USA,PENN Entertainment Inc,Consumer Cyclical,Resorts & Casinos,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579740000.0,21.55623593,0.0,4.0,0.3049755714,0.1265341588,0.05847286175,0.08411515665,7.518254497,0.4327131856,-0.4798387097,1.6862064109417298,-0.4135070868699384,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PERI,Israel,Perion Network Ltd,Communication Services,Internet Content & Information,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159823674.0,11.44106898,0.0,3.0,2.278329221,0.1066391182,0.1488282846,0.3380536596,-1.302261925,0.3705564649,1.019607843,1.4426311282199422,0.0546060641284167,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGJ,USA,Invesco Golden Dragon China ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143482472.0,,,,,,,,,,,1.3427610960547005,-0.244183311758685,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLAB,USA,"Photronics, Inc",Technology,Semiconductor Equipment & Materials,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024846019.0,8.269215059,0.0,6.0,7.557068971,0.1657889386,0.1401702226,0.2422377934,-0.8531971857,0.3568168781,1.179775281,1.557550550200581,-0.1270747238425397,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POWI,USA,Power Integrations Inc,Technology,Semiconductors,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4094781680.0,24.26376035,0.01000895499,6.0,17.50154135,0.04248764244,0.2149665207,-0.07413721763,-0.4838971882,0.5634857741,0.09737827715,1.4394949919516873,-0.2179777363757586,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRN,USA,Invesco Dorsey Wright Industrials Momentum ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138797021.0,,,,,,,,,,,1.0013597325158827,-0.2349195591508411,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRTS,USA,CarParts.com Inc,Consumer Cyclical,Auto Parts,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326321280.0,-356.3592219,0.0,3.0,0.5547079689,0.008211919576,0.004076520868,0.1359178628,1.879929886,0.3489851936,0.912,1.8961822165099345,-0.4663256203598823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTC,USA,PTC Inc,Technology,Software - Application,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14142992760.0,39.15437986,0.0,8.0,5.56746793,0.03339554218,0.0900457463,0.06982672803,2.211384255,0.8003565837,-0.3424317618,1.1808025123494668,-0.0239063454314053,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTF,USA,Invesco Dorsey Wright Technology Momentum ETF,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83684021.0,,,,,,,,,,,1.492000599026725,-0.3198584922356384,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PXLW,USA,Pixelworks Inc,Technology,Semiconductors,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167647760.0,-5.999559316,0.0,3.0,0.2972457995,-0.1647136989,-0.1742772251,0.273020943,3.925009208,0.5115188322,0.2105263158,1.54876734961741,-0.6152174007689795,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QCOM,USA,"Qualcomm, Inc",Technology,Semiconductors,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122693040000.0,9.808019481,0.02531594887,7.0,6.218846227,0.05386338562,0.3503421601,0.3168086754,0.776,0.5783936652,0.4459974587,1.522044706628537,-0.3968417671013822,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQQ,USA,Invesco QQQ Trust Series 1,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161940566271.0,,,,,,,,,,,1.28676205471066,-0.3321987656599752,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTEC,USA,First Trust NASDAQ-100 Technology Sector Index Fund,Financial,Exchange Traded Fund,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164260810.0,,,,,,,,,,,1.5650754659655746,-0.3980124645242247,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QVCGA,USA,QVC Group Inc,Consumer Cyclical,Internet Retail,central,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05713184271,0.08097165992,4.0,1.22163327,-0.8029689609,-0.1981553398,-0.1379948733,5.200743494,0.3047249298,-9.329268293,1.8297860794775351,-0.7915601023017903,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
