portfolio,Ticker,beta_2019
peripheral slow,AVAV,1.1720687936228793
peripheral slow,AVBH,0.14407341780523714
peripheral slow,AWRE,0.2243663610420309
peripheral slow,BANF,0.9854405810514141
peripheral slow,BANR,1.0566912831525648
peripheral slow,BGRN,-0.049030411583517064
peripheral slow,BHRB,-0.00824320679293973
peripheral slow,BLMN,0.6549336514441768
peripheral slow,CAC,0.9762663176274835
peripheral slow,CASY,0.5778340867540493
peripheral slow,CCEC,0.7858966958635298
peripheral slow,CDC,0.7037550666695616
peripheral slow,CDNS,1.5449384388783227
peripheral slow,CME,0.37979462658050334
peripheral slow,CPSS,-0.16204283279138904
peripheral slow,CRAI,0.534586803727696
peripheral slow,CRIS,1.1595365335723076
peripheral slow,CWST,0.5333266340117642
peripheral slow,CXDO,0.7238428495994148
peripheral slow,CZFS,0.11263864993280127
peripheral slow,DRS,0.36183550606545634
peripheral slow,DSGR,0.6386400133688063
peripheral slow,DWSH,-1.4208560809051878
peripheral slow,DYAI,1.266019821659399
peripheral slow,EMXC,0.7363062180837489
peripheral slow,ERIE,0.8223606838716787
peripheral slow,FAD,1.0809900089214937
peripheral slow,FANG,1.3810787037594925
peripheral slow,FBNC,0.9311253553419588
peripheral slow,FNK,1.179110305407305
peripheral slow,FPA,0.8254098298847959
peripheral slow,FRAF,0.37557202779490967
peripheral slow,FRSX,0.5647131947234763
peripheral slow,FSCS,0.91064976929668
peripheral slow,FTXL,1.6092421631873741
peripheral slow,GBLI,0.9915645136617218
peripheral slow,GLDI,-0.17792917697033694
peripheral slow,HLNE,0.9555814044981547
peripheral slow,HTHT,2.0208752541528425
peripheral slow,IGIB,-0.047309245538594794
peripheral slow,ILPT,0.5755762669024793
peripheral slow,INDY,0.47357953061763336
peripheral slow,INOD,0.2464484804643445
peripheral slow,IPKW,0.7913650925034498
peripheral slow,JKHY,0.831959164106538
peripheral slow,KBWY,0.7117539378735896
peripheral slow,KDP,0.671894109033403
peripheral slow,KIDS,1.3155141998871034
peripheral slow,KMDA,0.2930691888163535
peripheral slow,LAUR,0.8379961471098881
peripheral slow,LKQ,1.051799211564194
peripheral slow,LMFA,0.9702463840998156
peripheral slow,MGNX,0.9625578287972277
peripheral slow,MSEX,0.5110778629478968
peripheral slow,NECB,0.12279137093476829
peripheral slow,NICE,0.6632154170788319
peripheral slow,NSIT,1.2758621357109203
peripheral slow,NWS,1.0265986623664232
peripheral slow,OCUL,1.2932469854660813
peripheral slow,OXSQ,0.3856501896896289
peripheral slow,PAA,0.749114905008796
peripheral slow,PAYX,0.9335579699397175
peripheral slow,PCYO,0.8870011260669926
peripheral slow,PIE,0.8369329399784002
peripheral slow,PLAB,1.4046803480402124
