portfolio,Ticker,momentum12mo_2019
central medium,POLA,-0.5072464013393073
central medium,PPBT,0.18181818181818188
central medium,PRTH,-0.6937499940395355
central medium,QCLS,-0.8820058997050148
central medium,QNRX,-0.7885714285714286
central medium,QURE,1.486467884140151
central medium,RDNW,-0.8464683950554432
central medium,RFIL,-0.058447895067683664
central medium,RGNX,-0.023361132882317004
central medium,RIGL,-0.06956523397694458
central medium,RNAC,-0.10526317299049115
central medium,RYAAY,0.2280627008714906
central medium,SFBC,0.1241796679508409
central medium,SGA,-0.04886939043404759
central medium,SHEN,-0.05214456505034115
central medium,SLGL,1.8488371731978361
central medium,SMCI,0.7405796802236713
central medium,SSYS,0.12326481316720805
central medium,STAA,0.1021622794460022
central medium,TATT,-0.17886177033739525
central medium,TBBK,0.6293970106623423
central medium,TBRG,0.06782098167578177
central medium,TCRT,1.5240641711229945
central medium,TECX,0.20900897832327914
central medium,TREE,0.38197382301556515
central medium,TRUP,0.4713275896116771
central medium,TTGT,1.1375921621561882
central medium,UFPI,0.8559970290937982
central medium,UOKA,
central medium,VIOT,0.03999723978778613
central medium,VIVS,-0.6249999834431538
central medium,VNOM,0.00658132134662015
central medium,VSTM,-0.6011904750641601
central medium,VUZI,-0.5821205791321187
central medium,WFCF,-0.13567838283798428
central medium,XBIT,2.674212632414438
central medium,XWIN,-0.19565217391304346
central medium,XXII,-0.5582329317269077
central medium,ZBRA,0.6042203686200787
central medium,ZKIN,-0.09154929518344923
central medium,ZYXI,1.6768705455175823
central slow,AACG,0.47826085829779896
central slow,AAOI,-0.23007129750633026
central slow,ACIW,0.3693530641552254
central slow,ADBE,0.4577881433465536
central slow,ADI,0.4130951269519292
central slow,AFYA,
central slow,AGPU,-0.5783521809369951
central slow,AIHS,-0.8241469816272966
central slow,AMBA,0.7312750762094298
central slow,AMRX,-0.6437545996460339
central slow,AMSF,0.24478577388091827
central slow,AMZN,0.23027749504206452
central slow,AREC,-0.9370000004768372
central slow,ASYS,0.5805738445462516
central slow,AVGO,0.2905164718969673
central slow,AZN,0.3567929922331239
central slow,BANX,0.2383998115076349
central slow,BATRK,0.18682208276038792
central slow,BCYC,
central slow,BDRX,-0.5554838709677419
central slow,BELFB,0.13093589813616346
central slow,BHF,0.28707349512505953
central slow,BIOX,-0.4986097378958174
central slow,BKR,0.23014189087358927
central slow,BSET,-0.14063313873011274
central slow,BTAI,2.7849741071857075
central slow,BVFL,0.18965522622994002
central slow,CCOI,0.5197598734830369
central slow,CCRN,0.5852660309011299
central slow,CDXS,-0.042515027508077674
central slow,CELH,0.39193045407595695
central slow,CFFI,0.07016808667773389
central slow,CGBD,0.2162126075671773
central slow,CHMG,0.05271323945586848
central slow,CLNE,0.36046504374772925
central slow,CNOB,0.41533599815962563
central slow,CODA,0.4381442678153362
central slow,CODX,-0.39932886077865737
central slow,CPRT,0.9033069226617614
central slow,CTRN,0.15457688695923122
central slow,CVGW,0.2578987324294566
central slow,CVLT,-0.24454223600652003
